time:30/Jul/2022:07:08:28 +0000	host:127.0.0.1	forwardedfor:-	req:POST /initialize HTTP/2.0	method:POST	uri:/initialize	status:200	size:55	referer:-	ua:isucandar	reqtime:2.550	runtime:-	apptime:2.552	cache:-	vhost:admin.t.isucon.dev
time:30/Jul/2022:07:08:28 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/admin/tenants/add HTTP/2.0	method:POST	uri:/api/admin/tenants/add	status:200	size:197	referer:-	ua:isucandar	reqtime:0.095	runtime:-	apptime:0.096	cache:-	vhost:admin.t.isucon.dev
time:30/Jul/2022:07:08:28 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/admin/tenants/add HTTP/2.0	method:POST	uri:/api/admin/tenants/add	status:401	size:39	referer:-	ua:isucandar	reqtime:0.003	runtime:-	apptime:0.004	cache:-	vhost:admin.t.isucon.dev
time:30/Jul/2022:07:08:28 +0000	host:127.0.0.1	forwardedfor:-	req:GET /index.html HTTP/2.0	method:GET	uri:/index.html	status:200	size:479	referer:-	ua:isucandar	reqtime:0.000	runtime:-	apptime:-	cache:-	vhost:isucon.t.isucon.dev
time:30/Jul/2022:07:08:28 +0000	host:127.0.0.1	forwardedfor:-	req:GET /js/app.3a4ec98c.js HTTP/2.0	method:GET	uri:/js/app.3a4ec98c.js	status:200	size:33294	referer:-	ua:isucandar	reqtime:0.000	runtime:-	apptime:-	cache:-	vhost:isucon.t.isucon.dev
time:30/Jul/2022:07:08:28 +0000	host:127.0.0.1	forwardedfor:-	req:GET /css/app.83b4c321.css HTTP/2.0	method:GET	uri:/css/app.83b4c321.css	status:200	size:4868	referer:-	ua:isucandar	reqtime:0.000	runtime:-	apptime:-	cache:-	vhost:isucon.t.isucon.dev
time:30/Jul/2022:07:08:28 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/admin/tenants/add HTTP/2.0	method:POST	uri:/api/admin/tenants/add	status:200	size:187	referer:-	ua:isucandar	reqtime:0.095	runtime:-	apptime:0.092	cache:-	vhost:admin.t.isucon.dev
time:30/Jul/2022:07:08:28 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/admin/tenants/add HTTP/2.0	method:POST	uri:/api/admin/tenants/add	status:200	size:187	referer:-	ua:isucandar	reqtime:0.114	runtime:-	apptime:0.112	cache:-	vhost:admin.t.isucon.dev
time:30/Jul/2022:07:08:29 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/organizer/competitions/add HTTP/2.0	method:POST	uri:/api/organizer/competitions/add	status:200	size:155	referer:-	ua:isucandar	reqtime:0.053	runtime:-	apptime:0.052	cache:-	vhost:hker-navlg-1659164908.t.isucon.dev
time:30/Jul/2022:07:08:29 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/admin/tenants/add HTTP/2.0	method:POST	uri:/api/admin/tenants/add	status:401	size:39	referer:-	ua:isucandar	reqtime:0.005	runtime:-	apptime:0.004	cache:-	vhost:admin.t.isucon.dev
time:30/Jul/2022:07:08:29 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/admin/tenants/add HTTP/2.0	method:POST	uri:/api/admin/tenants/add	status:401	size:39	referer:-	ua:isucandar	reqtime:0.001	runtime:-	apptime:0.000	cache:-	vhost:admin.t.isucon.dev
time:30/Jul/2022:07:08:29 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/admin/tenants/add HTTP/2.0	method:POST	uri:/api/admin/tenants/add	status:200	size:181	referer:-	ua:isucandar	reqtime:0.065	runtime:-	apptime:0.064	cache:-	vhost:admin.t.isucon.dev
time:30/Jul/2022:07:08:29 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/organizer/competitions/add HTTP/2.0	method:POST	uri:/api/organizer/competitions/add	status:401	size:39	referer:-	ua:isucandar	reqtime:0.003	runtime:-	apptime:0.004	cache:-	vhost:null-null.t.isucon.dev
time:30/Jul/2022:07:08:29 +0000	host:127.0.0.1	forwardedfor:-	req:GET /api/player/competitions HTTP/2.0	method:GET	uri:/api/player/competitions	status:401	size:39	referer:-	ua:isucandar	reqtime:0.002	runtime:-	apptime:0.000	cache:-	vhost:xuqy-lv-1659164908.t.isucon.dev
time:30/Jul/2022:07:08:29 +0000	host:127.0.0.1	forwardedfor:-	req:GET /api/admin/tenants/billing?before=13 HTTP/2.0	method:GET	uri:/api/admin/tenants/billing?before=13	status:200	size:1558	referer:-	ua:isucandar	reqtime:1.078	runtime:-	apptime:1.076	cache:-	vhost:admin.t.isucon.dev
time:30/Jul/2022:07:08:30 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/organizer/players/add HTTP/2.0	method:POST	uri:/api/organizer/players/add	status:200	size:12150	referer:-	ua:isucandar	reqtime:1.941	runtime:-	apptime:1.940	cache:-	vhost:hsqn-afi-1659164908.t.isucon.dev
time:30/Jul/2022:07:08:30 +0000	host:127.0.0.1	forwardedfor:-	req:GET /api/organizer/players HTTP/2.0	method:GET	uri:/api/organizer/players	status:200	size:12150	referer:-	ua:isucandar	reqtime:0.007	runtime:-	apptime:0.008	cache:-	vhost:hsqn-afi-1659164908.t.isucon.dev
time:30/Jul/2022:07:08:30 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/organizer/competitions/add HTTP/2.0	method:POST	uri:/api/organizer/competitions/add	status:200	size:155	referer:-	ua:isucandar	reqtime:0.023	runtime:-	apptime:0.024	cache:-	vhost:hsqn-afi-1659164908.t.isucon.dev
time:30/Jul/2022:07:08:30 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/organizer/player/9fa5251b/disqualified HTTP/2.0	method:POST	uri:/api/organizer/player/9fa5251b/disqualified	status:200	size:157	referer:-	ua:isucandar	reqtime:0.008	runtime:-	apptime:0.008	cache:-	vhost:hsqn-afi-1659164908.t.isucon.dev
