time:30/Jul/2022:06:36:31 +0000	host:127.0.0.1	forwardedfor:-	req:POST /initialize HTTP/2.0	method:POST	uri:/initialize	status:200	size:55	referer:-	ua:isucandar	reqtime:3.537	runtime:-	apptime:3.536	cache:-	vhost:admin.t.isucon.dev
time:30/Jul/2022:06:36:31 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/admin/tenants/add HTTP/2.0	method:POST	uri:/api/admin/tenants/add	status:200	size:194	referer:-	ua:isucandar	reqtime:0.177	runtime:-	apptime:0.180	cache:-	vhost:admin.t.isucon.dev
time:30/Jul/2022:06:36:31 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/admin/tenants/add HTTP/2.0	method:POST	uri:/api/admin/tenants/add	status:401	size:39	referer:-	ua:isucandar	reqtime:0.002	runtime:-	apptime:0.004	cache:-	vhost:admin.t.isucon.dev
time:30/Jul/2022:06:36:31 +0000	host:127.0.0.1	forwardedfor:-	req:GET /index.html HTTP/2.0	method:GET	uri:/index.html	status:200	size:479	referer:-	ua:isucandar	reqtime:0.000	runtime:-	apptime:-	cache:-	vhost:isucon.t.isucon.dev
time:30/Jul/2022:06:36:31 +0000	host:127.0.0.1	forwardedfor:-	req:GET /js/app.3a4ec98c.js HTTP/2.0	method:GET	uri:/js/app.3a4ec98c.js	status:200	size:33294	referer:-	ua:isucandar	reqtime:0.000	runtime:-	apptime:-	cache:-	vhost:isucon.t.isucon.dev
time:30/Jul/2022:06:36:31 +0000	host:127.0.0.1	forwardedfor:-	req:GET /css/app.83b4c321.css HTTP/2.0	method:GET	uri:/css/app.83b4c321.css	status:200	size:4868	referer:-	ua:isucandar	reqtime:0.000	runtime:-	apptime:-	cache:-	vhost:isucon.t.isucon.dev
time:30/Jul/2022:06:36:31 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/admin/tenants/add HTTP/2.0	method:POST	uri:/api/admin/tenants/add	status:200	size:181	referer:-	ua:isucandar	reqtime:0.062	runtime:-	apptime:0.064	cache:-	vhost:admin.t.isucon.dev
time:30/Jul/2022:06:36:31 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/admin/tenants/add HTTP/2.0	method:POST	uri:/api/admin/tenants/add	status:200	size:187	referer:-	ua:isucandar	reqtime:0.066	runtime:-	apptime:0.060	cache:-	vhost:admin.t.isucon.dev
time:30/Jul/2022:06:36:31 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/organizer/competitions/add HTTP/2.0	method:POST	uri:/api/organizer/competitions/add	status:200	size:156	referer:-	ua:isucandar	reqtime:0.039	runtime:-	apptime:0.040	cache:-	vhost:s-kinlf-1659162991.t.isucon.dev
time:30/Jul/2022:06:36:31 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/admin/tenants/add HTTP/2.0	method:POST	uri:/api/admin/tenants/add	status:401	size:39	referer:-	ua:isucandar	reqtime:0.001	runtime:-	apptime:0.000	cache:-	vhost:admin.t.isucon.dev
time:30/Jul/2022:06:36:31 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/admin/tenants/add HTTP/2.0	method:POST	uri:/api/admin/tenants/add	status:401	size:39	referer:-	ua:isucandar	reqtime:0.002	runtime:-	apptime:0.000	cache:-	vhost:admin.t.isucon.dev
