time:30/Jul/2022:09:17:01 +0000	host:127.0.0.1	forwardedfor:-	req:POST /initialize HTTP/2.0	method:POST	uri:/initialize	status:200	size:55	referer:-	ua:isucandar	reqtime:3.087	runtime:-	apptime:3.088	cache:-	vhost:admin.t.isucon.dev
time:30/Jul/2022:09:17:01 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/admin/tenants/add HTTP/2.0	method:POST	uri:/api/admin/tenants/add	status:200	size:196	referer:-	ua:isucandar	reqtime:0.089	runtime:-	apptime:0.088	cache:-	vhost:admin.t.isucon.dev
time:30/Jul/2022:09:17:01 +0000	host:127.0.0.1	forwardedfor:-	req:GET /index.html HTTP/2.0	method:GET	uri:/index.html	status:200	size:479	referer:-	ua:isucandar	reqtime:0.000	runtime:-	apptime:-	cache:-	vhost:isucon.t.isucon.dev
time:30/Jul/2022:09:17:01 +0000	host:127.0.0.1	forwardedfor:-	req:GET /js/app.3a4ec98c.js HTTP/2.0	method:GET	uri:/js/app.3a4ec98c.js	status:200	size:33294	referer:-	ua:isucandar	reqtime:0.000	runtime:-	apptime:-	cache:-	vhost:isucon.t.isucon.dev
time:30/Jul/2022:09:17:01 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/admin/tenants/add HTTP/2.0	method:POST	uri:/api/admin/tenants/add	status:401	size:39	referer:-	ua:isucandar	reqtime:0.003	runtime:-	apptime:0.000	cache:-	vhost:admin.t.isucon.dev
time:30/Jul/2022:09:17:01 +0000	host:127.0.0.1	forwardedfor:-	req:GET /css/app.83b4c321.css HTTP/2.0	method:GET	uri:/css/app.83b4c321.css	status:200	size:4868	referer:-	ua:isucandar	reqtime:0.000	runtime:-	apptime:-	cache:-	vhost:isucon.t.isucon.dev
time:30/Jul/2022:09:17:01 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/admin/tenants/add HTTP/2.0	method:POST	uri:/api/admin/tenants/add	status:200	size:177	referer:-	ua:isucandar	reqtime:0.054	runtime:-	apptime:0.056	cache:-	vhost:admin.t.isucon.dev
time:30/Jul/2022:09:17:01 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/admin/tenants/add HTTP/2.0	method:POST	uri:/api/admin/tenants/add	status:200	size:187	referer:-	ua:isucandar	reqtime:0.069	runtime:-	apptime:0.068	cache:-	vhost:admin.t.isucon.dev
time:30/Jul/2022:09:17:01 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/organizer/players/add HTTP/2.0	method:POST	uri:/api/organizer/players/add	status:200	size:14950	referer:-	ua:isucandar	reqtime:0.026	runtime:-	apptime:0.028	cache:-	vhost:pkii-tj-1659172621.t.isucon.dev
time:30/Jul/2022:09:17:01 +0000	host:127.0.0.1	forwardedfor:-	req:GET /api/organizer/players HTTP/2.0	method:GET	uri:/api/organizer/players	status:200	size:14950	referer:-	ua:isucandar	reqtime:0.004	runtime:-	apptime:0.004	cache:-	vhost:pkii-tj-1659172621.t.isucon.dev
time:30/Jul/2022:09:17:01 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/organizer/players/add HTTP/2.0	method:POST	uri:/api/organizer/players/add	status:200	size:14950	referer:-	ua:isucandar	reqtime:0.017	runtime:-	apptime:0.016	cache:-	vhost:badrequest-tenantid.t.isucon.dev
time:30/Jul/2022:09:17:01 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/admin/tenants/add HTTP/2.0	method:POST	uri:/api/admin/tenants/add	status:400	size:39	referer:-	ua:isucandar	reqtime:0.001	runtime:-	apptime:0.000	cache:-	vhost:admin.t.isucon.dev
time:30/Jul/2022:09:17:01 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/organizer/competitions/add HTTP/2.0	method:POST	uri:/api/organizer/competitions/add	status:200	size:155	referer:-	ua:isucandar	reqtime:0.034	runtime:-	apptime:0.032	cache:-	vhost:pkii-tj-1659172621.t.isucon.dev
time:30/Jul/2022:09:17:01 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/admin/tenants/add HTTP/2.0	method:POST	uri:/api/admin/tenants/add	status:400	size:39	referer:-	ua:isucandar	reqtime:0.023	runtime:-	apptime:0.024	cache:-	vhost:admin.t.isucon.dev
time:30/Jul/2022:09:17:01 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/organizer/competitions/add HTTP/2.0	method:POST	uri:/api/organizer/competitions/add	status:200	size:168	referer:-	ua:isucandar	reqtime:0.033	runtime:-	apptime:0.032	cache:-	vhost:lw-woxylu-1659172621.t.isucon.dev
time:30/Jul/2022:09:17:01 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/admin/tenants/add HTTP/2.0	method:POST	uri:/api/admin/tenants/add	status:401	size:39	referer:-	ua:isucandar	reqtime:0.000	runtime:-	apptime:0.000	cache:-	vhost:admin.t.isucon.dev
time:30/Jul/2022:09:17:01 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/organizer/player/0b153049-848a-4889-80be-5b2ab0d8118e/disqualified HTTP/2.0	method:POST	uri:/api/organizer/player/0b153049-848a-4889-80be-5b2ab0d8118e/disqualified	status:200	size:185	referer:-	ua:isucandar	reqtime:0.012	runtime:-	apptime:0.012	cache:-	vhost:pkii-tj-1659172621.t.isucon.dev
time:30/Jul/2022:09:17:01 +0000	host:127.0.0.1	forwardedfor:-	req:POST /api/organizer/player/0000000000/disqualified HTTP/2.0	method:POST	uri:/api/organizer/player/0000000000/disqualified	status:404	size:39	referer:-	ua:isucandar	reqtime:0.008	runtime:-	apptime:0.008	cache:-	vhost:badrequest-tenantid.t.isucon.dev
